Epoch [1/60],  U_d: -0.0827,  U_a: -0.9973,  test accuracy: 0.6788,  forget accuracy: 0.9924,  retain accuracy: 0.9968,  att accuracy: 0.5013,  MIA accuracy: 0.7016,  MIA auc: 0.7436,  MIA recall: 0.9296, 
Epoch [2/60],  U_d: -0.5575,  U_a: -0.9902,  test accuracy: 0.5616,  forget accuracy: 0.7736,  retain accuracy: 0.8338,  att accuracy: 0.5048,  MIA accuracy: 0.5907,  MIA auc: 0.6164,  MIA recall: 0.6838, 
Epoch [3/60],  U_d: -0.4505,  U_a: -1.0068,  test accuracy: 0.5738,  forget accuracy: 0.7496,  retain accuracy: 0.8569,  att accuracy: 0.4965,  MIA accuracy: 0.5732,  MIA auc: 0.6159,  MIA recall: 0.6540, 
Epoch [4/60],  U_d: -0.3816,  U_a: -0.9852,  test accuracy: 0.5812,  forget accuracy: 0.7556,  retain accuracy: 0.8894,  att accuracy: 0.5073,  MIA accuracy: 0.5755,  MIA auc: 0.6129,  MIA recall: 0.6740, 
Epoch [5/60],  U_d: -0.3109,  U_a: -1.0076,  test accuracy: 0.6062,  forget accuracy: 0.7860,  retain accuracy: 0.9210,  att accuracy: 0.4961,  MIA accuracy: 0.5776,  MIA auc: 0.6104,  MIA recall: 0.6880, 
Epoch [6/60],  U_d: -0.1620,  U_a: -0.9936,  test accuracy: 0.6306,  forget accuracy: 0.8090,  retain accuracy: 0.9546,  att accuracy: 0.5031,  MIA accuracy: 0.5791,  MIA auc: 0.6105,  MIA recall: 0.7002, 
Epoch [7/60],  U_d: -0.1261,  U_a: -1.0090,  test accuracy: 0.6290,  forget accuracy: 0.8114,  retain accuracy: 0.9661,  att accuracy: 0.4954,  MIA accuracy: 0.5861,  MIA auc: 0.6145,  MIA recall: 0.7114, 
Epoch [8/60],  U_d: -0.1083,  U_a: -1.0074,  test accuracy: 0.6216,  forget accuracy: 0.7968,  retain accuracy: 0.9594,  att accuracy: 0.4962,  MIA accuracy: 0.5788,  MIA auc: 0.6141,  MIA recall: 0.6910, 
Epoch [9/60],  U_d: -0.1557,  U_a: -0.9942,  test accuracy: 0.6266,  forget accuracy: 0.8020,  retain accuracy: 0.9652,  att accuracy: 0.5028,  MIA accuracy: 0.5803,  MIA auc: 0.6076,  MIA recall: 0.6868, 
Epoch [10/60],  U_d: -0.0877,  U_a: -0.9958,  test accuracy: 0.6094,  forget accuracy: 0.7628,  retain accuracy: 0.9365,  att accuracy: 0.5020,  MIA accuracy: 0.5599,  MIA auc: 0.5902,  MIA recall: 0.6494, 
Epoch [11/60],  U_d: -0.2449,  U_a: -0.9924,  test accuracy: 0.6020,  forget accuracy: 0.7564,  retain accuracy: 0.9370,  att accuracy: 0.5037,  MIA accuracy: 0.5726,  MIA auc: 0.6009,  MIA recall: 0.6640, 
