Epoch [1/60],  U_d: -0.0276,  U_a: -1.0097,  test accuracy: 0.6694,  forget accuracy: 0.9910,  retain accuracy: 0.9958,  att accuracy: 0.4951,  MIA accuracy: 0.6997,  MIA auc: 0.7484,  MIA recall: 0.9200, 
Epoch [23/60],  U_d: -0.1876,  U_a: -1.0064,  test accuracy: 0.5654,  forget accuracy: 0.6660,  retain accuracy: 0.9126,  att accuracy: 0.4967,  MIA accuracy: 0.5361,  MIA auc: 0.5544,  MIA recall: 0.5818, 
Epoch [24/60],  U_d: -0.0434,  U_a: -1.0014,  test accuracy: 0.5798,  forget accuracy: 0.6654,  retain accuracy: 0.9235,  att accuracy: 0.4992,  MIA accuracy: 0.5358,  MIA auc: 0.5478,  MIA recall: 0.5788, 
Epoch [25/60],  U_d: -0.0558,  U_a: -0.9898,  test accuracy: 0.5774,  forget accuracy: 0.6736,  retain accuracy: 0.9311,  att accuracy: 0.5050,  MIA accuracy: 0.5389,  MIA auc: 0.5563,  MIA recall: 0.5838, 
Epoch [26/60],  U_d: -0.0911,  U_a: -1.0026,  test accuracy: 0.5704,  forget accuracy: 0.6638,  retain accuracy: 0.9256,  att accuracy: 0.4986,  MIA accuracy: 0.5317,  MIA auc: 0.5487,  MIA recall: 0.5604, 
Epoch [27/60],  U_d: -0.0665,  U_a: -1.0084,  test accuracy: 0.5606,  forget accuracy: 0.6474,  retain accuracy: 0.9075,  att accuracy: 0.4957,  MIA accuracy: 0.5268,  MIA auc: 0.5410,  MIA recall: 0.5622, 
Epoch [28/60],  U_d: -0.0500,  U_a: -1.0062,  test accuracy: 0.5668,  forget accuracy: 0.6534,  retain accuracy: 0.9215,  att accuracy: 0.4968,  MIA accuracy: 0.5301,  MIA auc: 0.5410,  MIA recall: 0.5682, 
Epoch [29/60],  U_d: -0.1006,  U_a: -0.9966,  test accuracy: 0.5676,  forget accuracy: 0.6548,  retain accuracy: 0.9266,  att accuracy: 0.5016,  MIA accuracy: 0.5234,  MIA auc: 0.5329,  MIA recall: 0.5598, 
Epoch [30/60],  U_d: -0.0810,  U_a: -0.9958,  test accuracy: 0.5680,  forget accuracy: 0.6444,  retain accuracy: 0.9230,  att accuracy: 0.5020,  MIA accuracy: 0.5324,  MIA auc: 0.5491,  MIA recall: 0.5678, 
Epoch [31/60],  U_d: -0.0517,  U_a: -1.0008,  test accuracy: 0.5526,  forget accuracy: 0.6290,  retain accuracy: 0.9016,  att accuracy: 0.4995,  MIA accuracy: 0.5232,  MIA auc: 0.5390,  MIA recall: 0.5470, 
Epoch [32/60],  U_d: -0.1001,  U_a: -1.0032,  test accuracy: 0.5414,  forget accuracy: 0.6136,  retain accuracy: 0.8743,  att accuracy: 0.4983,  MIA accuracy: 0.5297,  MIA auc: 0.5413,  MIA recall: 0.5524, 
Epoch [33/60],  U_d: -0.0637,  U_a: -0.9838,  test accuracy: 0.5546,  forget accuracy: 0.6310,  retain accuracy: 0.9014,  att accuracy: 0.5080,  MIA accuracy: 0.5281,  MIA auc: 0.5393,  MIA recall: 0.5574, 
Epoch [34/60],  U_d: -0.0861,  U_a: -0.9932,  test accuracy: 0.5492,  forget accuracy: 0.6132,  retain accuracy: 0.8872,  att accuracy: 0.5033,  MIA accuracy: 0.5247,  MIA auc: 0.5340,  MIA recall: 0.5426, 
Epoch [35/60],  U_d: -0.0960,  U_a: -1.0076,  test accuracy: 0.5298,  forget accuracy: 0.5918,  retain accuracy: 0.8676,  att accuracy: 0.4961,  MIA accuracy: 0.5277,  MIA auc: 0.5376,  MIA recall: 0.5390, 
Epoch [36/60],  U_d: -0.0879,  U_a: -0.9944,  test accuracy: 0.5438,  forget accuracy: 0.6078,  retain accuracy: 0.8816,  att accuracy: 0.5027,  MIA accuracy: 0.5223,  MIA auc: 0.5368,  MIA recall: 0.5384, 
Epoch [37/60],  U_d: -0.2186,  U_a: -1.0060,  test accuracy: 0.5428,  forget accuracy: 0.6168,  retain accuracy: 0.9035,  att accuracy: 0.4969,  MIA accuracy: 0.5244,  MIA auc: 0.5339,  MIA recall: 0.5318, 
Epoch [38/60],  U_d: -0.0454,  U_a: -1.0090,  test accuracy: 0.5410,  forget accuracy: 0.6052,  retain accuracy: 0.8917,  att accuracy: 0.4954,  MIA accuracy: 0.5182,  MIA auc: 0.5339,  MIA recall: 0.5394, 
Epoch [39/60],  U_d: -0.0778,  U_a: -1.0006,  test accuracy: 0.5370,  forget accuracy: 0.5946,  retain accuracy: 0.8797,  att accuracy: 0.4996,  MIA accuracy: 0.5217,  MIA auc: 0.5306,  MIA recall: 0.5338, 
Epoch [40/60],  U_d: -0.0875,  U_a: -0.9990,  test accuracy: 0.5342,  forget accuracy: 0.5848,  retain accuracy: 0.8704,  att accuracy: 0.5004,  MIA accuracy: 0.5104,  MIA auc: 0.5193,  MIA recall: 0.5294, 
Epoch [41/60],  U_d: -0.0604,  U_a: -0.9950,  test accuracy: 0.5362,  forget accuracy: 0.5924,  retain accuracy: 0.8846,  att accuracy: 0.5024,  MIA accuracy: 0.5144,  MIA auc: 0.5276,  MIA recall: 0.5282, 
Epoch [42/60],  U_d: -0.0256,  U_a: -0.9960,  test accuracy: 0.5322,  forget accuracy: 0.5966,  retain accuracy: 0.8904,  att accuracy: 0.5019,  MIA accuracy: 0.5156,  MIA auc: 0.5251,  MIA recall: 0.5312, 
Epoch [43/60],  U_d: -0.0869,  U_a: -0.9926,  test accuracy: 0.5292,  forget accuracy: 0.5884,  retain accuracy: 0.8784,  att accuracy: 0.5036,  MIA accuracy: 0.5172,  MIA auc: 0.5219,  MIA recall: 0.5302, 
Epoch [44/60],  U_d: -0.0520,  U_a: -1.0024,  test accuracy: 0.5128,  forget accuracy: 0.5624,  retain accuracy: 0.8406,  att accuracy: 0.4987,  MIA accuracy: 0.5102,  MIA auc: 0.5167,  MIA recall: 0.5182, 
Epoch [45/60],  U_d: -0.0480,  U_a: -1.0056,  test accuracy: 0.5238,  forget accuracy: 0.5750,  retain accuracy: 0.8683,  att accuracy: 0.4971,  MIA accuracy: 0.5193,  MIA auc: 0.5264,  MIA recall: 0.5212, 
Epoch [46/60],  U_d: -0.0372,  U_a: -0.9840,  test accuracy: 0.5182,  forget accuracy: 0.5722,  retain accuracy: 0.8671,  att accuracy: 0.5079,  MIA accuracy: 0.5144,  MIA auc: 0.5234,  MIA recall: 0.5228, 
Epoch [47/60],  U_d: -0.1025,  U_a: -0.9942,  test accuracy: 0.5302,  forget accuracy: 0.5762,  retain accuracy: 0.8844,  att accuracy: 0.5028,  MIA accuracy: 0.5140,  MIA auc: 0.5230,  MIA recall: 0.5140, 
Epoch [48/60],  U_d: -0.0464,  U_a: -0.9962,  test accuracy: 0.5210,  forget accuracy: 0.5650,  retain accuracy: 0.8688,  att accuracy: 0.5018,  MIA accuracy: 0.5203,  MIA auc: 0.5230,  MIA recall: 0.5118, 
Epoch [49/60],  U_d: -0.0651,  U_a: -0.9962,  test accuracy: 0.5268,  forget accuracy: 0.5722,  retain accuracy: 0.8916,  att accuracy: 0.5018,  MIA accuracy: 0.5247,  MIA auc: 0.5283,  MIA recall: 0.5248, 
Epoch [50/60],  U_d: -0.0370,  U_a: -0.9932,  test accuracy: 0.5282,  forget accuracy: 0.5734,  retain accuracy: 0.8997,  att accuracy: 0.5033,  MIA accuracy: 0.5170,  MIA auc: 0.5215,  MIA recall: 0.5198, 
Epoch [51/60],  U_d: -0.1377,  U_a: -0.9958,  test accuracy: 0.4986,  forget accuracy: 0.5378,  retain accuracy: 0.8258,  att accuracy: 0.5020,  MIA accuracy: 0.5063,  MIA auc: 0.5093,  MIA recall: 0.5002, 
Epoch [52/60],  U_d: -0.0502,  U_a: -1.0080,  test accuracy: 0.4872,  forget accuracy: 0.5316,  retain accuracy: 0.8240,  att accuracy: 0.4959,  MIA accuracy: 0.5113,  MIA auc: 0.5154,  MIA recall: 0.5078, 
Epoch [53/60],  U_d: -0.0447,  U_a: -1.0132,  test accuracy: 0.4868,  forget accuracy: 0.5298,  retain accuracy: 0.8226,  att accuracy: 0.4933,  MIA accuracy: 0.5091,  MIA auc: 0.5110,  MIA recall: 0.5088, 
Epoch [54/60],  U_d: -0.0518,  U_a: -1.0044,  test accuracy: 0.5004,  forget accuracy: 0.5512,  retain accuracy: 0.8581,  att accuracy: 0.4977,  MIA accuracy: 0.5061,  MIA auc: 0.5059,  MIA recall: 0.5112, 
Epoch [55/60],  U_d: -0.0613,  U_a: -1.0042,  test accuracy: 0.4998,  forget accuracy: 0.5444,  retain accuracy: 0.8550,  att accuracy: 0.4978,  MIA accuracy: 0.5125,  MIA auc: 0.5171,  MIA recall: 0.5070, 
Epoch [56/60],  U_d: -0.0966,  U_a: -1.0090,  test accuracy: 0.4946,  forget accuracy: 0.5304,  retain accuracy: 0.8305,  att accuracy: 0.4954,  MIA accuracy: 0.5126,  MIA auc: 0.5123,  MIA recall: 0.5112, 
Epoch [57/60],  U_d: -0.1004,  U_a: -1.0086,  test accuracy: 0.5172,  forget accuracy: 0.5478,  retain accuracy: 0.8756,  att accuracy: 0.4956,  MIA accuracy: 0.5248,  MIA auc: 0.5243,  MIA recall: 0.5276, 
Epoch [58/60],  U_d: -0.0869,  U_a: -1.0126,  test accuracy: 0.5238,  forget accuracy: 0.5584,  retain accuracy: 0.8935,  att accuracy: 0.4936,  MIA accuracy: 0.5068,  MIA auc: 0.5187,  MIA recall: 0.5160, 
Epoch [59/60],  U_d: -0.0753,  U_a: -0.9976,  test accuracy: 0.5104,  forget accuracy: 0.5454,  retain accuracy: 0.8725,  att accuracy: 0.5011,  MIA accuracy: 0.5139,  MIA auc: 0.5162,  MIA recall: 0.5210, 
Epoch [60/60],  U_d: -0.0491,  U_a: -0.9866,  test accuracy: 0.5200,  forget accuracy: 0.5484,  retain accuracy: 0.8934,  att accuracy: 0.5066,  MIA accuracy: 0.5192,  MIA auc: 0.5219,  MIA recall: 0.5300, 
Epoch [1/60],  U_d: -0.0303,  U_a: -1.0097,  test accuracy: 0.6914,  forget accuracy: 0.9950,  retain accuracy: 0.9976,  att accuracy: 0.4951,  MIA accuracy: 0.6971,  MIA auc: 0.7432,  MIA recall: 0.9238, 
Epoch [2/60],  U_d: -0.6156,  U_a: -0.9908,  test accuracy: 0.5910,  forget accuracy: 0.7882,  retain accuracy: 0.8624,  att accuracy: 0.5045,  MIA accuracy: 0.5863,  MIA auc: 0.6221,  MIA recall: 0.6450, 
Epoch [3/60],  U_d: -0.4018,  U_a: -0.9976,  test accuracy: 0.5930,  forget accuracy: 0.7804,  retain accuracy: 0.8826,  att accuracy: 0.5011,  MIA accuracy: 0.5649,  MIA auc: 0.5919,  MIA recall: 0.6256, 
Epoch [4/60],  U_d: -0.2586,  U_a: -1.0014,  test accuracy: 0.6124,  forget accuracy: 0.7962,  retain accuracy: 0.9196,  att accuracy: 0.4992,  MIA accuracy: 0.5662,  MIA auc: 0.5963,  MIA recall: 0.6526, 
Epoch [5/60],  U_d: -0.2120,  U_a: -1.0038,  test accuracy: 0.6248,  forget accuracy: 0.8050,  retain accuracy: 0.9330,  att accuracy: 0.4980,  MIA accuracy: 0.5700,  MIA auc: 0.5951,  MIA recall: 0.6762, 
Epoch [6/60],  U_d: -0.1424,  U_a: -1.0000,  test accuracy: 0.6310,  forget accuracy: 0.8186,  retain accuracy: 0.9527,  att accuracy: 0.4999,  MIA accuracy: 0.5768,  MIA auc: 0.6037,  MIA recall: 0.6838, 
Epoch [7/60],  U_d: -0.2221,  U_a: -1.0008,  test accuracy: 0.6350,  forget accuracy: 0.8156,  retain accuracy: 0.9581,  att accuracy: 0.4995,  MIA accuracy: 0.5737,  MIA auc: 0.6018,  MIA recall: 0.6924, 
Epoch [8/60],  U_d: -0.1825,  U_a: -1.0066,  test accuracy: 0.6278,  forget accuracy: 0.7970,  retain accuracy: 0.9548,  att accuracy: 0.4966,  MIA accuracy: 0.5737,  MIA auc: 0.5940,  MIA recall: 0.6834, 
Epoch [9/60],  U_d: -0.0734,  U_a: -0.9956,  test accuracy: 0.6222,  forget accuracy: 0.7822,  retain accuracy: 0.9549,  att accuracy: 0.5021,  MIA accuracy: 0.5773,  MIA auc: 0.6065,  MIA recall: 0.6668, 
Epoch [10/60],  U_d: -0.0301,  U_a: -0.9920,  test accuracy: 0.6144,  forget accuracy: 0.7592,  retain accuracy: 0.9326,  att accuracy: 0.5039,  MIA accuracy: 0.5640,  MIA auc: 0.5897,  MIA recall: 0.6616, 
Epoch [11/60],  U_d: -0.1321,  U_a: -1.0190,  test accuracy: 0.6210,  forget accuracy: 0.7764,  retain accuracy: 0.9508,  att accuracy: 0.4904,  MIA accuracy: 0.5448,  MIA auc: 0.5706,  MIA recall: 0.6422, 
Epoch [12/60],  U_d: -0.0728,  U_a: -1.0034,  test accuracy: 0.6198,  forget accuracy: 0.7736,  retain accuracy: 0.9557,  att accuracy: 0.4982,  MIA accuracy: 0.5512,  MIA auc: 0.5726,  MIA recall: 0.6448, 
Epoch [13/60],  U_d: -0.0675,  U_a: -0.9998,  test accuracy: 0.6078,  forget accuracy: 0.7428,  retain accuracy: 0.9349,  att accuracy: 0.5000,  MIA accuracy: 0.5502,  MIA auc: 0.5644,  MIA recall: 0.6288, 
Epoch [14/60],  U_d: -0.0486,  U_a: -0.9986,  test accuracy: 0.5834,  forget accuracy: 0.7138,  retain accuracy: 0.8997,  att accuracy: 0.5006,  MIA accuracy: 0.5453,  MIA auc: 0.5647,  MIA recall: 0.6064, 
Epoch [15/60],  U_d: -0.0660,  U_a: -1.0050,  test accuracy: 0.5890,  forget accuracy: 0.7152,  retain accuracy: 0.9181,  att accuracy: 0.4974,  MIA accuracy: 0.5474,  MIA auc: 0.5614,  MIA recall: 0.6122, 
Epoch [16/60],  U_d: -0.0735,  U_a: -1.0042,  test accuracy: 0.5934,  forget accuracy: 0.7114,  retain accuracy: 0.9136,  att accuracy: 0.4978,  MIA accuracy: 0.5397,  MIA auc: 0.5545,  MIA recall: 0.5978, 
Epoch [17/60],  U_d: -0.1219,  U_a: -1.0032,  test accuracy: 0.5920,  forget accuracy: 0.7002,  retain accuracy: 0.9096,  att accuracy: 0.4983,  MIA accuracy: 0.5388,  MIA auc: 0.5546,  MIA recall: 0.5952, 
Epoch [18/60],  U_d: -0.1165,  U_a: -0.9834,  test accuracy: 0.5892,  forget accuracy: 0.6990,  retain accuracy: 0.9108,  att accuracy: 0.5082,  MIA accuracy: 0.5542,  MIA auc: 0.5649,  MIA recall: 0.6202, 
Epoch [19/60],  U_d: -0.0977,  U_a: -1.0078,  test accuracy: 0.5770,  forget accuracy: 0.6888,  retain accuracy: 0.9022,  att accuracy: 0.4960,  MIA accuracy: 0.5450,  MIA auc: 0.5621,  MIA recall: 0.5946, 
Epoch [20/60],  U_d: -0.0697,  U_a: -1.0078,  test accuracy: 0.5746,  forget accuracy: 0.6772,  retain accuracy: 0.8939,  att accuracy: 0.4960,  MIA accuracy: 0.5377,  MIA auc: 0.5541,  MIA recall: 0.5658, 
Epoch [21/60],  U_d: -0.1853,  U_a: -0.9930,  test accuracy: 0.5896,  forget accuracy: 0.6784,  retain accuracy: 0.9144,  att accuracy: 0.5034,  MIA accuracy: 0.5419,  MIA auc: 0.5540,  MIA recall: 0.5836, 
Epoch [22/60],  U_d: -0.0811,  U_a: -0.9980,  test accuracy: 0.5856,  forget accuracy: 0.6810,  retain accuracy: 0.9235,  att accuracy: 0.5009,  MIA accuracy: 0.5324,  MIA auc: 0.5490,  MIA recall: 0.5690, 
Epoch [23/60],  U_d: -0.0710,  U_a: -1.0064,  test accuracy: 0.5760,  forget accuracy: 0.6626,  retain accuracy: 0.8967,  att accuracy: 0.4967,  MIA accuracy: 0.5394,  MIA auc: 0.5545,  MIA recall: 0.5632, 
Epoch [24/60],  U_d: -0.0664,  U_a: -1.0014,  test accuracy: 0.5692,  forget accuracy: 0.6594,  retain accuracy: 0.9001,  att accuracy: 0.4992,  MIA accuracy: 0.5312,  MIA auc: 0.5378,  MIA recall: 0.5594, 
Epoch [25/60],  U_d: -0.0980,  U_a: -0.9898,  test accuracy: 0.5720,  forget accuracy: 0.6454,  retain accuracy: 0.8956,  att accuracy: 0.5050,  MIA accuracy: 0.5283,  MIA auc: 0.5386,  MIA recall: 0.5586, 
Epoch [26/60],  U_d: -0.1249,  U_a: -1.0026,  test accuracy: 0.5570,  forget accuracy: 0.6330,  retain accuracy: 0.8822,  att accuracy: 0.4986,  MIA accuracy: 0.5285,  MIA auc: 0.5388,  MIA recall: 0.5492, 
Epoch [27/60],  U_d: -0.1153,  U_a: -1.0084,  test accuracy: 0.5764,  forget accuracy: 0.6506,  retain accuracy: 0.9129,  att accuracy: 0.4957,  MIA accuracy: 0.5281,  MIA auc: 0.5377,  MIA recall: 0.5474, 
Epoch [28/60],  U_d: -0.1146,  U_a: -1.0062,  test accuracy: 0.5770,  forget accuracy: 0.6406,  retain accuracy: 0.9025,  att accuracy: 0.4968,  MIA accuracy: 0.5276,  MIA auc: 0.5419,  MIA recall: 0.5446, 
Epoch [29/60],  U_d: -0.0806,  U_a: -0.9966,  test accuracy: 0.5560,  forget accuracy: 0.6204,  retain accuracy: 0.8761,  att accuracy: 0.5016,  MIA accuracy: 0.5266,  MIA auc: 0.5363,  MIA recall: 0.5414, 
Epoch [30/60],  U_d: -0.0994,  U_a: -0.9958,  test accuracy: 0.5602,  forget accuracy: 0.6272,  retain accuracy: 0.8882,  att accuracy: 0.5020,  MIA accuracy: 0.5363,  MIA auc: 0.5446,  MIA recall: 0.5486, 
Epoch [31/60],  U_d: -0.0674,  U_a: -1.0008,  test accuracy: 0.5558,  forget accuracy: 0.6348,  retain accuracy: 0.8898,  att accuracy: 0.4995,  MIA accuracy: 0.5259,  MIA auc: 0.5382,  MIA recall: 0.5426, 
Epoch [32/60],  U_d: -0.0925,  U_a: -1.0032,  test accuracy: 0.5516,  forget accuracy: 0.6114,  retain accuracy: 0.8723,  att accuracy: 0.4983,  MIA accuracy: 0.5253,  MIA auc: 0.5339,  MIA recall: 0.5318, 
Epoch [33/60],  U_d: -0.0734,  U_a: -0.9838,  test accuracy: 0.5648,  forget accuracy: 0.6258,  retain accuracy: 0.9023,  att accuracy: 0.5080,  MIA accuracy: 0.5349,  MIA auc: 0.5476,  MIA recall: 0.5476, 
Epoch [34/60],  U_d: -0.0416,  U_a: -0.9932,  test accuracy: 0.5578,  forget accuracy: 0.6132,  retain accuracy: 0.8932,  att accuracy: 0.5033,  MIA accuracy: 0.5317,  MIA auc: 0.5366,  MIA recall: 0.5370, 
Epoch [35/60],  U_d: -0.0765,  U_a: -1.0076,  test accuracy: 0.5550,  forget accuracy: 0.6188,  retain accuracy: 0.9007,  att accuracy: 0.4961,  MIA accuracy: 0.5271,  MIA auc: 0.5382,  MIA recall: 0.5264, 
Epoch [36/60],  U_d: -0.0178,  U_a: -0.9944,  test accuracy: 0.5230,  forget accuracy: 0.5846,  retain accuracy: 0.8448,  att accuracy: 0.5027,  MIA accuracy: 0.5174,  MIA auc: 0.5268,  MIA recall: 0.5048, 
Epoch [37/60],  U_d: -0.0298,  U_a: -1.0060,  test accuracy: 0.5344,  forget accuracy: 0.5968,  retain accuracy: 0.8716,  att accuracy: 0.4969,  MIA accuracy: 0.5290,  MIA auc: 0.5398,  MIA recall: 0.5206, 
Epoch [38/60],  U_d: -0.0241,  U_a: -1.0090,  test accuracy: 0.5222,  forget accuracy: 0.5786,  retain accuracy: 0.8413,  att accuracy: 0.4954,  MIA accuracy: 0.5197,  MIA auc: 0.5293,  MIA recall: 0.5146, 
Epoch [39/60],  U_d: -0.0255,  U_a: -1.0006,  test accuracy: 0.5360,  forget accuracy: 0.5790,  retain accuracy: 0.8569,  att accuracy: 0.4996,  MIA accuracy: 0.5293,  MIA auc: 0.5380,  MIA recall: 0.5226, 
Epoch [40/60],  U_d: -0.0654,  U_a: -0.9990,  test accuracy: 0.5134,  forget accuracy: 0.5630,  retain accuracy: 0.8239,  att accuracy: 0.5004,  MIA accuracy: 0.5220,  MIA auc: 0.5281,  MIA recall: 0.5236, 
Epoch [41/60],  U_d: -0.1305,  U_a: -0.9950,  test accuracy: 0.5368,  forget accuracy: 0.5776,  retain accuracy: 0.8585,  att accuracy: 0.5024,  MIA accuracy: 0.5132,  MIA auc: 0.5185,  MIA recall: 0.5134, 
Epoch [42/60],  U_d: -0.0758,  U_a: -0.9960,  test accuracy: 0.5386,  forget accuracy: 0.5892,  retain accuracy: 0.8766,  att accuracy: 0.5019,  MIA accuracy: 0.5184,  MIA auc: 0.5259,  MIA recall: 0.5112, 
Epoch [43/60],  U_d: -0.1640,  U_a: -0.9926,  test accuracy: 0.5176,  forget accuracy: 0.5562,  retain accuracy: 0.8385,  att accuracy: 0.5036,  MIA accuracy: 0.5154,  MIA auc: 0.5232,  MIA recall: 0.5166, 
Epoch [44/60],  U_d: -0.0371,  U_a: -1.0024,  test accuracy: 0.5014,  forget accuracy: 0.5380,  retain accuracy: 0.8108,  att accuracy: 0.4987,  MIA accuracy: 0.5158,  MIA auc: 0.5286,  MIA recall: 0.5100, 
Epoch [45/60],  U_d: -0.0538,  U_a: -1.0056,  test accuracy: 0.5090,  forget accuracy: 0.5400,  retain accuracy: 0.8133,  att accuracy: 0.4971,  MIA accuracy: 0.5168,  MIA auc: 0.5206,  MIA recall: 0.5048, 
Epoch [46/60],  U_d: -0.1333,  U_a: -0.9840,  test accuracy: 0.5020,  forget accuracy: 0.5336,  retain accuracy: 0.8068,  att accuracy: 0.5079,  MIA accuracy: 0.5130,  MIA auc: 0.5164,  MIA recall: 0.5052, 
Epoch [47/60],  U_d: -0.0509,  U_a: -0.9942,  test accuracy: 0.5086,  forget accuracy: 0.5454,  retain accuracy: 0.8242,  att accuracy: 0.5028,  MIA accuracy: 0.5198,  MIA auc: 0.5241,  MIA recall: 0.5118, 
Epoch [48/60],  U_d: -0.0459,  U_a: -0.9962,  test accuracy: 0.4984,  forget accuracy: 0.5224,  retain accuracy: 0.7988,  att accuracy: 0.5018,  MIA accuracy: 0.5123,  MIA auc: 0.5137,  MIA recall: 0.4904, 
